id,Número do Incidente,label,predicted,Nota1,Nota2,Comentário
4663,INC000026854134,reclamação,neutro,5,5,"aparentemente além do meu arquivo excel c problemas, a rede tb estava com problema e novamente, perdi o windows ao desligar o computador no botão on/off. abri novo chamado inc000026855357 às 17:07 solicitando urgência e já são 17:41 e não fui atendida ainda. è vital ter o computador funcionando logo cedo pois estamos em período de medição"
4664,INC000026854750,reclamação,reclamação,1,1,atendente mostrou nenhum conhecimento sobre o assunto e nem como orientar o chamado
4665,INC000026854878,reclamação,reclamação,3,5,"rede de dados muito lenta, atendimento demorou quase 2 h, somente para baixar o arquivo de atualização"
4666,INC000026605763,reclamação,reclamação,1,1,"demora no atendimento. falta de orientação da própria equipe do 881 para direcionar o chamado para a equipe responsável. problema persiste. se, conforme resposta do atendente, ""não podemos fazer nada"", quem pode fazer alguma coisa? do jeito que está traz risco para as operações."
4667,INC000026739992,reclamação,reclamação,3,5,os dados essenciais foram separados para serem movidos a outra midia. todavia a unidade de disco apresentava problemas de bb dificultando a movimentação dos dados. não percebi diligência do atendimento no tocante ao apoio no backup
4668,INC000026753977,reclamação,neutro,5,5,"o 1º contato de retorno pela equipe demorou, ao demais, tudo ok!"
4669,INC000026767100,reclamação,reclamação,2,1,"bom dia. gostaria, se possível, que o atendente voltasse ao cliente para verificar a instalação do documentos 2000, pois está dando erro! e também, se possível, colocasse o ícone na área de trabalho. solicito que o mesmo ligue para a cliente no 812-2053 e veja com ela quando ele poderá verificar a instalação.grata, andrea cristina"
4670,INC000026818138,reclamação,reclamação,1,1,fico inconformado com a falta de interesse no negocio que é demonstrada pelos profissionais da área de suporte. informei que a oportunidade apresentava erro ao carregar e informei que a oportunidade não equalizava. após a oportunidade carregar o chamado foi encerrado
4671,INC000026848916,reclamação,reclamação,2,1,"1. o registro foi aberto por mim, não poderia ser fechado por outro usuário 2. os ramais 9026 e 9016 não estão no grupo. solicitado o grupo com os ramais 9009, 9011, 9012, 9013, 9016 e 9026. 3. não atendeu a demanda"
4672,INC000026854644,reclamação,neutro,3,1,"até o momento a linha não foi desativada! por gentileza, atender o dip tp/dserv/eng/sup/stsspco/spl 26/2016"
4673,INC000026856957,reclamação,reclamação,2,1,"fique claro que a nota baixa é por causa da forma que a tic resolveu lidar com problema, obrigando o usuário a fazer mais de um chamado para a mesma coisa, em vez de resolver tudo com o mesmo chamado. assim a tic coloca sobre o usuário a tarefa de diligenciar seus complicados e burocráticos processos internos"
4674,INC000026857506,reclamação,reclamação,1,1,perdi mais de 1h sem resolver o problema
4675,INC000026857811,reclamação,reclamação,1,1,"problema persiste sem solução, com orientações conflitantes. já enviado dip tp/ddt/coicm/eo/dot/do 002/2016 explicando a situação que permanece sem atendimento."
4676,INC000026858592,reclamação,reclamação,1,1,"apesar de ser uma questão simples, atendente não mostrou conhecer o processo para solucionar o probelma"
4677,INC000026858743,reclamação,reclamação,1,1,"atendente com um padrão de atendimento extremamente baixo, totalmente diferente dos demais que já falei e não resolveu o meu problema. solicitei que verificasse uma transação de acordo com outra chave apenas para auxiliar na consulta e a mesma me informou que eu tinha que pesquisar por conta própria entrando no sap e buscando as transações, sendo que eu sempre recebi esse retorno do atendente do 881 não conhecia esse padrão de que eu mesma teria que entrar no sap e pesquisar a transação. totalmente insatisfeita com o atendimento"
4678,INC000026858818,reclamação,reclamação,3,1,"atendente demonstrou conhecer o caminho para solucionar o problema, mas não encontrou o arquivo, fechando o chamado sem possibilidade de solução. minutos depois, eu mesmo localizei o arquivo desejado"
4679,INC000026859135,reclamação,reclamação,3,1,"perdi muito tempo e depois descobrir que era apenas com uma seleção nas colunas, por isso ñ conseguia imprimir"
4680,INC000026859173,reclamação,reclamação,3,5,"a atendente no início da ligação, não apresentou a solução para a solicitação. ela só realizou o procedimento, depois que eu informei que já havia feito a solicitação anteriormente e teve como base o chamado anterior"
4681,INC000026859632,reclamação,reclamação,2,1,esperei 50 minutos no atendimento e o problema persiste
4682,INC000026859751,reclamação,reclamação,3,1,perdi muito tempo ao telefone
4683,INC000026860756,reclamação,reclamação,1,1,mais de uma hora para para tentar solucionar uma questão que poderia ser resolvida em 10 minutos
4684,INC000026862153,reclamação,reclamação,1,1,não recebi nenhum contato telefônico para passar a informação. o ramal continua mudo e atrapalhando o contato das pessoas externas
4685,INC000026862286,reclamação,reclamação,1,1,não fui bem atendida. me colocaram em espera mais de 15 minutos e a ligação caiu. quando retornei levei mais de 10 minutos passando de setor em setor até chegar na atendente anterior. e por fim não explicou bem o erro que estava dando e não conseguiu me auxiliar a solucionar o caso.
4686,INC000026863684,reclamação,reclamação,1,1,foi realizado apenas 1 agendamento dos 8 solicitados
4687,INC000026864033,reclamação,reclamação,1,1,funcionária muito impaciente e grossa
4688,INC000026865973,reclamação,reclamação,1,1,fui atendido por quatro pessoas diferentes que foram trocando por finalizar o plantão até que não tive mais paciência até por que das 16 até as 18 sem ser resolvido o problema o descrédito é inevitável
4689,INC000026523407,reclamação,reclamação,1,5,"tive que aguardar 42 dias para solução do problema. nesse meio tempo consegui acessar o notes apenas pelo correioweb, que carece de diversas ferramentas importantes para o trabalho"
4690,INC000026704317,reclamação,reclamação,1,1,"o chamado foi encerrado e o problema continua o mesmo. as siglas antigas, não estão mais disponíveis no sistema e as novas não foram inseridas. encaminhei via e-mail o de / para, prints das telas do sistema, mas ninguém sabe resolver"
4691,INC000026728100,reclamação,reclamação,2,5,"embora resolvido o chamado, entendo que a demora no atendimento se deu por uma questão técnica inerente à tic, que sucitou, em minha visão, a falsa necessidade de autorização de um processo que já havia sido autorizado explicitamente no pedido que deu origem à abertura do incidente"
4692,INC000026738667,reclamação,reclamação,2,5,demora
4693,INC000026784573,reclamação,reclamação,1,1,"o chamado foi encerrado antes da resolução do problema e sem comunicação a solução apresentada gerou problemas subsequentes, pois as oportunidades já publicadas na petronect simplesmente não aparecem para consulta após mais de uma semana aguardando resolução, o chamado teve que ser reaberto em novo contato com o 881"
4694,INC000026803600,reclamação,reclamação,1,5,fiquei mais de uma semana aguardando a solução para a perda do acesso aos drives v:\financas_cpr e z:\financas_cpr na rede. realmente deixou a desejar a questão de eficiência (prazo muito longo)
4695,INC000026846946,reclamação,reclamação,3,5,"sendo o micro o meu instrumento de trabalho e tendo solicitado urgência, achei o prazo para atendimento de mais de 24 horas (da abertura do registro à entrega do micro) muito alto. quanto à cordialidade do técnico nada tenho a reclamar"
4696,INC000026847805,reclamação,reclamação,1,1,muito tempo para uma resposta do registro. as informações passadas não foram claras. falta de comprometimento para realizar a o atendimento e realizar a correta orientação
4697,INC000026848797,reclamação,neutro,4,5,"o atendimento aconteceu mais demorado que a necessidade, uma vez que trata-se de vc gerencial"
4698,INC000026851584,reclamação,reclamação,1,1,"liguei no 881 pedindo orientação para solicitar aumento de cota e foi-me informado que seria por dip. o documento foi feito e negado pela tic com a informação que seria por botão tic, conforme procedimento. ocorre que neste incidente, o atendente estava com o procedimento errado em mãos pois disse-me que, de acordo com o que tinha, o procedimento seria por dip"
4699,INC000026854044,reclamação,elogio,4,5,as únicas coisas que critico sempre nos atendimentos da tic é que são muito demorados e burocráticos. deveria haver mais agilidade
4700,INC000026854681,reclamação,reclamação,1,1,"a solicitação não foi atendida. o ramal continua com o meu nome aparecendo no visor. deveria ter sido apagado, conforme informado. aguardando atendimento. cel. 99570-3369 obrigada"
4701,INC000026855379,reclamação,reclamação,2,1,"após logoff, o nome de exibição do windows de fato apareceu corrigido, porém, nos documentos office (word, excel, etc.), permanece a grafia errada anterior (luiz ao invés do correto luis) motivo pelo qual avalio que o chamado não foi resolvido. a solicitação tratava de corrigir o nome que aparecia nas informações dos documentos microsoft office (word, excel, etc.) e não meramente o nome de exibição do windows"
4702,INC000026856950,reclamação,reclamação,4,5,demandou muito tempo para atendimento
4703,INC000026856955,reclamação,reclamação,1,1,o atendimento telefônico demorou muito e não resolveu. foi aberto o chamado que também demorou. acabei sendo orientado por colegas de trabalho. a tic demorou tanto que acabou sendo dispensável.
4704,INC000026867774,reclamação,reclamação,3,5,demora para realizar o processo
4705,INC000026868324,reclamação,reclamação,4,5,"demorou dias para ser identificado e resolvido, foram alguns chamados"
4706,INC000026869065,reclamação,reclamação,2,5,"o primeiro atendimento, ainda no período da manhã, foi muito demorado e eu fiquei esperando muito tempo pra receber o retorno da ligação da equipe de criptografia. já meu segundo contato com o 881, já no período da tarde, tudo foi mais rápido e eu consegui transferência direto para a equipe da criptografia. a equipe de criptografia resolveu tudo rapidamente"
